Column Name,Question,Values,,
MMP1_5,MMP1.5.Have you ever used this mobile banking product? Pockets ,"1=Yes
2=No",,
MMP1_6,MMP1.6.Have you ever used this mobile banking product? ZipCAsh  ,"1=Yes
2=No",,
MMP1_7,MMP1.7.Have you ever used this mobile banking product? Itzcash ,"1=Yes
2=No",,
MMP1_8,MMP1.8.Have you ever used this mobile banking product? Citrus ,"1=Yes
2=No",,
MMP1_9,MMP1.9.Have you ever used this mobile banking product? Oxigen ,"1=Yes
2=No",,
MMP1_10,MMP1.10.Have you ever used this mobile banking product? Beam Money ,"1=Yes
2=No",,
MMP1_11,MMP1.11.Have you ever used this mobile banking product? Oxicash ,"1=Yes
2=No",,
MMP1_96,MMP1.96.Have you ever used this mobile banking product? Other (Specify) ,"1=Yes
2=No",,
MMP2_1,MMP2.1.When was the last time you used this mobile money product? Paytm ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_2,MMP2.2.When was the last time you used this mobile money product? MobikWik ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_3,MMP2.3.When was the last time you used this mobile money product? PayUmoney ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_4,MMP2.4.When was the last time you used this mobile money product? Freecharge ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_5,MMP2.5.When was the last time you used this mobile money product? Pockets ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_6,MMP2.6.When was the last time you used this mobile money product? ZipCAsh  ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_7,MMP2.7.When was the last time you used this mobile money product? Itzcash ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_8,MMP2.8.When was the last time you used this mobile money product? Citrus ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_9,MMP2.9.When was the last time you used this mobile money product? Oxigen ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_10,MMP2.10.When was the last time you used this mobile money product? Beam Money ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_11,MMP2.11.When was the last time you used this mobile money product? Oxicash ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP2_96,MMP2.96.When was the last time you used this mobile money product? Other (Specify) ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MMP3_1,MMP3.1.Do you have a registered account with this product? Paytm ,"1=Yes
2=No
99=DK",,
MMP3_2,MMP3.2.Do you have a registered account with this product? MobikWik ,"1=Yes
2=No
99=DK",,
MMP3_3,MMP3.3.Do you have a registered account with this product? PayUmoney ,"1=Yes
2=No
99=DK",,
MMP3_4,MMP3.4.Do you have a registered account with this product? Freecharge ,"1=Yes
2=No
99=DK",,
MMP3_5,MMP3.5.Do you have a registered account with this product? Pockets ,"1=Yes
2=No
99=DK",,
MMP3_6,MMP3.6.Do you have a registered account with this product? ZipCAsh  ,"1=Yes
2=No
99=DK",,
MMP3_7,MMP3.7.Do you have a registered account with this product? Itzcash ,"1=Yes
2=No
99=DK",,
MMP3_8,MMP3.8.Do you have a registered account with this product? Citrus ,"1=Yes
2=No
99=DK",,
MMP3_9,MMP3.9.Do you have a registered account with this product? Oxigen ,"1=Yes
2=No
99=DK",,
MMP3_10,MMP3.10.Do you have a registered account with this product? Beam Money ,"1=Yes
2=No
99=DK",,
MMP3_11,MMP3.11.Do you have a registered account with this product? Oxicash ,"1=Yes
2=No
99=DK",,
MMP3_96,MMP3.96.Do you have a registered account with this product? Other (Specify) ,"1=Yes
2=No
99=DK",,
MMP4_1,MMP4.1.When was the last time you used your registered account with this product? Paytm ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_2,MMP4.2.When was the last time you used your registered account with this product? MobikWik ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_3,MMP4.3.When was the last time you used your registered account with this product? PayUmoney ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_4,MMP4.4.When was the last time you used your registered account with this product? Freecharge ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_5,MMP4.5.When was the last time you used your registered account with this product? Pockets ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_6,MMP4.6.When was the last time you used your registered account with this product? ZipCAsh  ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_7,MMP4.7.When was the last time you used your registered account with this product? Itzcash ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_8,MMP4.8.When was the last time you used your registered account with this product? Citrus ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_9,MMP4.9.When was the last time you used your registered account with this product? Oxigen ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_10,MMP4.10.When was the last time you used your registered account with this product? Beam Money ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_11,MMP4.11.When was the last time you used your registered account with this product? Oxicash ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
MMP4_96,MMP4.96.When was the last time you used your registered account with this product? Other (Specify) ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6= Never",,
IFI1_1,IFI1.1. Have you ever used any of the following? Microfinance institution,"1=Yes
2=No",,
IFI2_1,IFI2.1. Apart from today when was the last time you used this financial service for any financial activity? Microfinance institution,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
IFI3_1,IFI3.1. Do you have an account/membership in your name with any of the following? Microfinance institution,"1=Yes
2=No",,
IFI4_1,"IFI4.1 .Apart from today, when was the last time you used the account/membership that is in your name for this service? Microfinance institution","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
IFI1_2,IFI1.2. Have you ever used any of the following? Post office Account ,"1=Yes
2=No",,
IFI2_2,IFI2.2. Apart from today when was the last time you used this financial service for any financial activity? Post office Account ,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
IFI3_2,IFI3.2. Do you have an account/membership in your name with any of the following? Post office Account ,"1=Yes
2=No",,
IFI4_2,"IFI4.2 .Apart from today, when was the last time you used the account/membership that is in your name for this service? Post office Account ","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
IFI1_3,IFI1.3. Have you ever used any of the following? Savings and/or lending group,"1=Yes
2=No",,
IFI2_3,IFI2.3. Apart from today when was the last time you used this financial service for any financial activity? Savings and/or lending group,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
IFI3_3,IFI3.3. Do you have an account/membership in your name with any of the following? Savings and/or lending group,"1=Yes
2=No",,
IFI4_3,"IFI4.3 .Apart from today, when was the last time you used the account/membership that is in your name for this service? Savings and/or lending group","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
IFI1_4,IFI1.4. Have you ever used any of the following? A Digital card(A rechargeable card that is not attached to a bank or MFI account) These are issued to a person by an organization (Government or non-Government) as a substitute for cash for any payment due,"1=Yes
2=No",,
IFI2_4,IFI2.4. Apart from today when was the last time you used this financial service for any financial activity? A Digital card(A rechargeable card that is not attached to a bank or MFI account) These are issued to a person by an organization (Government or non-Government) as a substitute for cash for any payment due,"1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Stopped using altogether ",,
